,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AKAM,BAH,CHKP,CRWD,CSCO,CVLT,CYBR,DOCU,FFIV,FTNT,GEN,LDOS,NET,OKTA,PANW,QLYS,RPD,S,SPLK,TENB,VRNS,VRSN,ZS,AKAM,BAH,CHKP,CRWD,CSCO,CVLT,CYBR,DOCU,FFIV,FTNT,GEN,LDOS,NET,OKTA,PANW,QLYS,RPD,S,SPLK,TENB,VRNS,VRSN,ZS,AKAM,BAH,CHKP,CRWD,CSCO,CVLT,CYBR,DOCU,FFIV,FTNT,GEN,LDOS,NET,OKTA,PANW,QLYS,RPD,S,SPLK,TENB,VRNS,VRSN,ZS,AKAM,BAH,CHKP,CRWD,CSCO,CVLT,CYBR,DOCU,FFIV,FTNT,GEN,LDOS,NET,OKTA,PANW,QLYS,RPD,S,SPLK,TENB,VRNS,VRSN,ZS,AKAM,BAH,CHKP,CRWD,CSCO,CVLT,CYBR,DOCU,FFIV,FTNT,GEN,LDOS,NET,OKTA,PANW,QLYS,RPD,S,SPLK,TENB,VRNS,VRSN,ZS,AKAM,BAH,CHKP,CRWD,CSCO,CVLT,CYBR,DOCU,FFIV,FTNT,GEN,LDOS,NET,OKTA,PANW,QLYS,RPD,S,SPLK,TENB,VRNS,VRSN,ZS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,93.3499984741211,101.91338348388672,131.58999633789062,143.1199951171875,43.457889556884766,66.62999725341797,160.02999877929688,53.0,149.91000366210938,56.130001068115234,22.364429473876953,101.80020141601562,53.709999084472656,54.349998474121094,165.32000732421875,126.5199966430664,31.3799991607666,19.049999237060547,85.66999816894531,39.75,20.790000915527344,192.38999938964844,142.19000244140625,93.3499984741211,103.69999694824219,131.58999633789062,143.1199951171875,44.790000915527344,66.62999725341797,160.02999877929688,53.0,149.91000366210938,56.130001068115234,22.940000534057617,103.37999725341797,53.709999084472656,54.349998474121094,165.32000732421875,126.5199966430664,31.3799991607666,19.049999237060547,85.66999816894531,39.75,20.790000915527344,192.38999938964844,142.19000244140625,93.72000122070312,111.48999786376953,131.60000610351562,144.82699584960938,45.31999969482422,67.19999694824219,160.25,53.04999923706055,150.42999267578125,56.22999954223633,23.15999984741211,107.29000091552734,53.77000045776367,54.81999969482422,168.1199951171875,126.7300033569336,32.189998626708984,19.690000534057617,86.55999755859375,40.0,21.415000915527344,193.27999877929688,143.3800048828125,92.31999969482422,102.44000244140625,129.0399932861328,135.33999633789062,43.91999816894531,66.05000305175781,151.99200439453125,45.470001220703125,144.10000610351562,53.7599983215332,22.489999771118164,103.16000366210938,46.59000015258789,49.04999923706055,162.89999389648438,121.8499984741211,29.170000076293945,17.65999984741211,80.87999725341797,37.529998779296875,19.75,189.75,132.13999938964844,92.91999816894531,110.66999816894531,130.22000122070312,136.75,45.18000030517578,66.43000030517578,153.7100067138672,46.029998779296875,145.0399932861328,54.0,22.56999969482422,106.69999694824219,47.95000076293945,49.53499984741211,164.02999877929688,121.91999816894531,29.989999771118164,17.799999237060547,81.52999877929688,37.970001220703125,19.8700008392334,190.24000549316406,134.7899932861328,1613900,2307800,1526000,4620200,25961800,250700,948800,10930900,667500,6267100,10688700,1419400,8909600,6175400,4023800,669000,2380500,6237600,2394900,1459200,4268000,576000,2900100
2022-11-14,91.52999877929688,103.96605682373047,127.9000015258789,142.00999450683594,43.40938186645508,67.18000030517578,157.3800048828125,51.54999923706055,149.91000366210938,55.52000045776367,22.130451202392578,102.578125,52.209999084472656,51.40999984741211,161.72999572753906,125.4000015258789,29.299999237060547,18.219999313354492,84.08000183105469,38.619998931884766,20.729999542236328,190.4499969482422,136.85000610351562,91.52999877929688,105.3499984741211,127.9000015258789,142.00999450683594,44.7400016784668,67.18000030517578,157.3800048828125,51.54999923706055,149.91000366210938,55.52000045776367,22.700000762939453,104.16999816894531,52.209999084472656,51.40999984741211,161.72999572753906,125.4000015258789,29.299999237060547,18.219999313354492,84.08000183105469,38.619998931884766,20.729999542236328,190.4499969482422,136.85000610351562,93.05000305175781,107.01000213623047,131.4600067138672,144.1300048828125,45.439998626708984,69.16000366210938,161.5399932861328,53.310001373291016,153.25999450683594,56.90999984741211,22.959999084472656,106.33000183105469,53.9900016784668,54.02000045776367,165.7899932861328,127.66000366210938,31.770000457763672,19.0,85.36000061035156,40.09000015258789,21.360000610351562,193.60000610351562,141.94000244140625,91.41999816894531,103.06999969482422,127.47000122070312,138.2899932861328,44.68000030517578,65.56999969482422,149.19000244140625,51.400001525878906,148.94000244140625,54.79999923706055,22.280000686645508,103.3499984741211,51.09000015258789,51.16999816894531,161.50999450683594,123.83999633789062,29.260000228881836,17.780000686645508,81.61000061035156,38.36000061035156,20.100000381469727,190.27000427246094,132.5,92.12000274658203,103.43000030517578,131.0,141.5500030517578,44.83000183105469,66.12000274658203,159.0500030517578,52.31999969482422,149.9499969482422,55.70000076293945,22.790000915527344,103.69999694824219,52.7599983215332,53.345001220703125,165.67999267578125,125.70999908447266,30.899999618530273,18.8799991607666,84.23999786376953,39.34000015258789,20.790000915527344,191.07000732421875,140.49000549316406,1459400,1758900,1245800,3043700,21091300,332100,563300,5823800,739000,5687800,6560000,989500,5361800,4644800,3603500,321900,899500,5228700,1481200,1014400,2160900,541600,2066400
2022-11-15,92.45999908447266,102.92986297607422,129.0500030517578,148.3000030517578,43.56462097167969,66.87000274658203,162.47999572753906,53.31999969482422,151.72999572753906,56.20000076293945,21.681991577148438,103.0901870727539,56.400001525878906,53.41999816894531,162.3800048828125,127.79000091552734,30.920000076293945,19.299999237060547,85.0,40.33000183105469,21.59000015258789,195.52999877929688,147.25999450683594,92.45999908447266,104.30000305175781,129.0500030517578,148.3000030517578,44.900001525878906,66.87000274658203,162.47999572753906,53.31999969482422,151.72999572753906,56.20000076293945,22.239999771118164,104.69000244140625,56.400001525878906,53.41999816894531,162.3800048828125,127.79000091552734,30.920000076293945,19.299999237060547,85.0,40.33000183105469,21.59000015258789,195.52999877929688,147.25999450683594,93.8499984741211,106.0999984741211,130.02999877929688,151.4250030517578,45.2400016784668,68.4800033569336,165.17999267578125,54.32500076293945,153.72000122070312,57.38999938964844,22.950000762939453,105.44999694824219,57.41999816894531,55.43000030517578,167.0500030517578,131.4199981689453,32.060001373291016,19.799999237060547,88.2699966430664,40.52000045776367,22.0,196.6999969482422,151.72999572753906,91.98999786376953,103.86000061035156,128.02999877929688,146.02999877929688,44.45000076293945,66.31999969482422,160.00999450683594,51.6619987487793,149.72000122070312,55.65999984741211,22.209999084472656,103.7699966430664,54.619998931884766,52.814998626708984,161.82000732421875,127.05000305175781,30.670000076293945,18.780000686645508,84.37999725341797,39.52000045776367,21.229999542236328,192.97999572753906,143.4199981689453,93.06999969482422,105.97000122070312,129.57000732421875,148.99000549316406,45.040000915527344,67.79000091552734,161.0,53.7400016784668,152.4199981689453,56.900001525878906,22.899999618530273,104.86000061035156,55.0,54.18000030517578,166.39999389648438,127.87000274658203,30.670000076293945,19.299999237060547,86.70999908447266,39.56999969482422,21.399999618530273,195.25,143.75,1416500,1542000,640000,3967100,19318000,537100,633200,5118000,457600,4498100,6515000,906300,5487700,3706700,4974000,428800,835600,5658800,1462400,709100,1707900,520000,3075400
2022-11-16,90.81999969482422,105.30819702148438,127.83999633789062,143.64999389648438,43.06978988647461,65.29000091552734,153.17999267578125,49.54999923706055,148.27999877929688,54.689998626708984,22.042707443237305,104.3900146484375,52.68000030517578,50.41999816894531,159.08999633789062,125.9800033569336,30.139999389648438,17.43000030517578,81.19000244140625,39.31999969482422,20.979999542236328,197.5500030517578,140.35000610351562,90.81999969482422,106.70999908447266,127.83999633789062,143.64999389648438,44.38999938964844,65.29000091552734,153.17999267578125,49.54999923706055,148.27999877929688,54.689998626708984,22.610000610351562,106.01000213623047,52.68000030517578,50.41999816894531,159.08999633789062,125.9800033569336,30.139999389648438,17.43000030517578,81.19000244140625,39.31999969482422,20.979999542236328,197.5500030517578,140.35000610351562,92.08999633789062,107.36000061035156,129.3000030517578,147.6300048828125,44.97999954223633,67.29000091552734,160.1300048828125,52.183998107910156,151.66000366210938,55.97999954223633,22.709999084472656,106.94999694824219,55.84000015258789,52.310001373291016,160.60000610351562,127.94999694824219,30.18000030517578,19.049999237060547,84.97000122070312,40.060001373291016,21.235000610351562,197.72999572753906,146.13999938964844,90.13999938964844,104.48999786376953,127.69999694824219,142.09300231933594,44.29999923706055,65.11000061035156,152.4550018310547,49.130001068115234,147.58999633789062,54.5099983215332,22.190000534057617,105.01000213623047,52.4900016784668,50.06999969482422,155.8699951171875,124.56999969482422,28.5,17.21500015258789,80.41999816894531,38.869998931884766,20.350000381469727,194.0500030517578,139.375,91.83999633789062,104.5199966430664,128.77999877929688,146.7050018310547,44.939998626708984,67.05000305175781,160.0500030517578,52.02000045776367,151.3300018310547,55.68000030517578,22.260000228881836,105.01000213623047,54.900001525878906,51.790000915527344,160.0,126.51000213623047,28.760000228881836,18.790000915527344,83.80000305175781,40.060001373291016,21.209999084472656,195.6300048828125,144.66000366210938,2097700,939400,609500,2539500,24939600,678200,420300,3715600,386800,4280700,3930800,874400,4932500,2885000,5944600,264500,1324500,4419900,2093000,480700,1412900,473900,1545200
2022-11-17,90.79000091552734,104.2029037475586,127.9800033569336,139.22999572753906,45.2043571472168,64.0,149.88999938964844,47.439998626708984,147.30999755859375,54.13999938964844,21.8867244720459,103.64163208007812,48.400001525878906,49.06999969482422,156.55999755859375,122.94999694824219,28.790000915527344,16.90999984741211,78.25,38.029998779296875,20.649999618530273,195.5500030517578,136.75,90.79000091552734,105.58999633789062,127.9800033569336,139.22999572753906,46.59000015258789,64.0,149.88999938964844,47.439998626708984,147.30999755859375,54.13999938964844,22.450000762939453,105.25,48.400001525878906,49.06999969482422,156.55999755859375,122.94999694824219,28.790000915527344,16.90999984741211,78.25,38.029998779296875,20.649999618530273,195.5500030517578,136.75,91.62000274658203,106.23999786376953,128.8000030517578,141.3699951171875,46.849998474121094,65.55000305175781,152.75,48.27000045776367,148.47999572753906,54.540000915527344,22.65999984741211,106.44000244140625,50.66999816894531,50.34000015258789,157.50999450683594,124.54000091552734,30.010000228881836,17.510000228881836,79.97000122070312,38.75,21.139999389648438,196.5800018310547,139.47000122070312,89.0999984741211,104.13999938964844,126.69999694824219,137.8699951171875,45.15999984741211,63.790000915527344,146.25,46.816001892089844,145.32000732421875,52.68000030517578,22.100000381469727,104.56999969482422,48.119998931884766,48.0,151.49000549316406,121.0199966430664,28.559999465942383,16.649999618530273,76.87000274658203,37.70000076293945,20.260000228881836,193.1300048828125,133.6300048828125,89.30000305175781,105.77999877929688,126.93000030517578,139.6199951171875,46.189998626708984,64.88999938964844,148.32000732421875,47.939998626708984,146.13999938964844,53.459999084472656,22.25,105.19999694824219,50.47999954223633,48.47999954223633,156.0,123.77999877929688,29.450000762939453,16.959999084472656,78.75,38.150001525878906,20.56999969482422,194.72999572753906,134.6300048828125,1033300,1060400,478900,3927400,38887800,648800,323200,3085600,280500,5429300,5907400,665000,7433300,3112100,8320300,326800,1262600,3436200,2048900,417900,1106200,537000,1751500
2022-11-18,90.94999694824219,105.82136535644531,129.2899932861328,138.99000549316406,46.36866760253906,64.25,148.89999389648438,46.0,149.3699951171875,52.150001525878906,22.17593002319336,104.67558288574219,47.0099983215332,49.86000061035156,167.47999572753906,123.97000122070312,28.56999969482422,16.639999389648438,77.30000305175781,38.900001525878906,20.700000762939453,194.25,138.72999572753906,90.94999694824219,107.2300033569336,129.2899932861328,138.99000549316406,47.790000915527344,64.25,148.89999389648438,46.0,149.3699951171875,52.150001525878906,22.6200008392334,106.30000305175781,47.0099983215332,49.86000061035156,167.47999572753906,123.97000122070312,28.56999969482422,16.639999389648438,77.30000305175781,38.900001525878906,20.700000762939453,194.25,138.72999572753906,92.47000122070312,108.04000091552734,130.19000244140625,146.72000122070312,48.040000915527344,64.86000061035156,155.97999572753906,48.54999923706055,150.24000549316406,55.79999923706055,22.719999313354492,107.44999694824219,50.48500061035156,50.54999923706055,173.0,127.58999633789062,29.979999542236328,17.709999084472656,80.44999694824219,39.25,21.25,197.94000244140625,142.99000549316406,90.5999984741211,106.30000305175781,128.25,137.1999969482422,46.86000061035156,63.099998474121094,148.01499938964844,45.560001373291016,147.14999389648438,51.2599983215332,22.219999313354492,105.83999633789062,46.30500030517578,48.290000915527344,166.07000732421875,123.20999908447266,27.540000915527344,16.600000381469727,75.83000183105469,38.04999923706055,20.260000228881836,192.8300018310547,137.02000427246094,91.83000183105469,106.66999816894531,129.42999267578125,146.5050048828125,46.90999984741211,64.86000061035156,153.80999755859375,48.54999923706055,149.55999755859375,55.79999923706055,22.43000030517578,106.08000183105469,50.439998626708984,50.41999816894531,171.27999877929688,126.63999938964844,29.520000457763672,17.709999084472656,80.16000366210938,39.220001220703125,21.25,197.1699981689453,142.99000549316406,1313400,1161200,539400,5404900,30843200,507300,273200,2745900,381100,6357000,2844400,2542700,6866300,10568500,13395000,235500,1098900,2326900,1482100,669400,1055100,458800,1736500
2022-11-21,90.91999816894531,105.83123016357422,129.52000427246094,135.55999755859375,46.2037239074707,64.2699966430664,149.22999572753906,44.18000030517578,152.7899932861328,52.31999969482422,22.597488403320312,106.03449249267578,45.31999969482422,48.290000915527344,170.6199951171875,123.1500015258789,27.809999465942383,16.18000030517578,77.27999877929688,37.95000076293945,20.100000381469727,195.50999450683594,135.9199981689453,90.91999816894531,107.23999786376953,129.52000427246094,135.55999755859375,47.619998931884766,64.2699966430664,149.22999572753906,44.18000030517578,152.7899932861328,52.31999969482422,23.049999237060547,107.68000030517578,45.31999969482422,48.290000915527344,170.6199951171875,123.1500015258789,27.809999465942383,16.18000030517578,77.27999877929688,37.95000076293945,20.100000381469727,195.50999450683594,135.9199981689453,91.43000030517578,108.9800033569336,130.0800018310547,137.50999450683594,48.290000915527344,64.68000030517578,150.84500122070312,45.40999984741211,152.97000122070312,52.59000015258789,23.229999542236328,108.73999786376953,46.97999954223633,49.529998779296875,173.57000732421875,124.55000305175781,28.670000076293945,16.584999084472656,77.62999725341797,38.849998474121094,20.729999542236328,196.58999633789062,139.39999389648438,90.05999755859375,107.08000183105469,128.3000030517578,134.3800048828125,47.560001373291016,63.83000183105469,146.47999572753906,43.04999923706055,148.52000427246094,51.400001525878906,22.639999389648438,106.4000015258789,44.650001525878906,47.70399856567383,165.07000732421875,122.48999786376953,27.6299991607666,15.979999542236328,76.08000183105469,37.439998626708984,20.030000686645508,194.50999450683594,134.89500427246094,90.91000366210938,107.80999755859375,128.6199951171875,137.11000061035156,47.61000061035156,64.4000015258789,147.08999633789062,45.38999938964844,148.52000427246094,51.560001373291016,22.700000762939453,106.4000015258789,46.060001373291016,49.22999954223633,166.50999450683594,123.38999938964844,28.239999771118164,16.3700008392334,76.66000366210938,38.4900016784668,20.350000381469727,194.50999450683594,136.8800048828125,1301500,907700,575400,2887200,17049500,248000,236900,3438100,571400,3731600,4642300,880300,4212800,3017900,6730300,240600,834200,2101500,1342600,601400,818500,431100,1242000
2022-11-22,91.7300033569336,106.00886535644531,131.5500030517578,135.8000030517578,46.941123962402344,64.95999908447266,150.1999969482422,43.86000061035156,157.11000061035156,52.279998779296875,22.656312942504883,105.82770538330078,44.970001220703125,47.970001220703125,171.6699981689453,123.20999908447266,27.329999923706055,16.329999923706055,77.33999633789062,37.2599983215332,20.229999542236328,197.66000366210938,136.75999450683594,91.7300033569336,107.41999816894531,131.5500030517578,135.8000030517578,48.380001068115234,64.95999908447266,150.1999969482422,43.86000061035156,157.11000061035156,52.279998779296875,23.110000610351562,107.47000122070312,44.970001220703125,47.970001220703125,171.6699981689453,123.20999908447266,27.329999923706055,16.329999923706055,77.33999633789062,37.2599983215332,20.229999542236328,197.66000366210938,136.75999450683594,91.77999877929688,108.77999877929688,131.5800018310547,136.30999755859375,48.41999816894531,65.18000030517578,151.27999877929688,43.970001220703125,157.33999633789062,52.849998474121094,23.260000228881836,108.70999908447266,45.36000061035156,48.349998474121094,172.07000732421875,124.62999725341797,27.979999542236328,16.344999313354492,77.9000015258789,38.150001525878906,20.239999771118164,198.2899932861328,137.3300018310547,90.72000122070312,107.0999984741211,129.0800018310547,132.47999572753906,47.7599983215332,64.0,146.875,42.29999923706055,153.11000061035156,51.220001220703125,22.8799991607666,106.91000366210938,43.779998779296875,46.775001525878906,169.25,121.55999755859375,26.75,15.600000381469727,75.11000061035156,36.630001068115234,19.479999542236328,195.0,131.60000610351562,91.23999786376953,107.33999633789062,129.9600067138672,135.82000732421875,48.0,64.75,148.94000244140625,43.79999923706055,153.6199951171875,52.779998779296875,23.149999618530273,108.30999755859375,45.189998626708984,47.72999954223633,171.38999938964844,123.77999877929688,27.84000015258789,16.0,77.08000183105469,38.11000061035156,20.100000381469727,197.05999755859375,134.67999267578125,739200,961600,672200,3851200,16367800,386200,200300,3666300,791100,4935600,5092500,698100,2752000,2640400,3549200,349900,1196200,2731000,1254200,807900,819300,453200,1203000
2022-11-23,91.91999816894531,104.71607971191406,131.47999572753906,140.88999938964844,47.12546920776367,65.7300033569336,153.41000366210938,46.349998474121094,155.72999572753906,53.349998474121094,22.577880859375,105.88678741455078,46.790000915527344,50.7400016784668,173.10000610351562,125.08999633789062,28.06999969482422,16.479999542236328,78.33999633789062,38.2599983215332,20.799999237060547,199.30999755859375,140.0800018310547,91.91999816894531,106.11000061035156,131.47999572753906,140.88999938964844,48.56999969482422,65.7300033569336,153.41000366210938,46.349998474121094,155.72999572753906,53.349998474121094,23.030000686645508,107.52999877929688,46.790000915527344,50.7400016784668,173.10000610351562,125.08999633789062,28.06999969482422,16.479999542236328,78.33999633789062,38.2599983215332,20.799999237060547,199.30999755859375,140.0800018310547,92.41999816894531,107.55000305175781,133.0399932861328,141.6199951171875,48.9900016784668,66.19000244140625,155.64999389648438,46.685001373291016,158.5399932861328,53.58000183105469,23.3700008392334,107.87000274658203,46.97999954223633,51.15999984741211,175.6300048828125,126.58999633789062,28.200000762939453,16.770000457763672,79.16999816894531,38.599998474121094,21.15999984741211,200.30999755859375,141.10000610351562,91.43000030517578,106.0999984741211,131.33999633789062,133.83999633789062,48.31999969482422,64.94999694824219,150.2100067138672,43.209999084472656,155.2100067138672,51.84000015258789,22.440000534057617,106.69999694824219,44.125,47.5,170.08999633789062,122.51000213623047,26.871000289916992,16.010000228881836,72.81999969482422,36.90999984741211,19.799999237060547,197.89999389648438,133.7899932861328,91.76000213623047,107.4000015258789,131.85000610351562,135.5800018310547,48.400001525878906,65.1500015258789,151.0,43.810001373291016,157.49000549316406,52.25,22.440000534057617,107.22000122070312,45.279998779296875,48.310001373291016,172.0,122.63999938964844,27.489999771118164,16.350000381469727,75.51000213623047,37.2599983215332,20.350000381469727,198.33999633789062,137.39999389648438,639700,721800,1004500,2578100,12065600,312600,241900,3408500,366300,2997200,2719500,785300,4069400,3558700,2921700,196600,1255500,2099300,2394600,279700,751700,402300,1349400
